,Name,Address,Coordinates,Lat,Long,euc_diff
1176,The Naha Stone,"300 Waianuenue Ave Hilo, HI 96720",POINT (-155.090758188028 19.7243654547628),19.7243654547628,-155.090758188028,0.07325056897221834
1177,L&L Hawaiian Barbecue,"315 Makaala St Ste 106-3 Waiakea Shopping Center Waiakea, HI 96720",POINT (-155.062777 19.701433),19.701433,-155.062777,0.04639542788307691
1178,McDonald's,"255 Kinoole St Hilo, HI 96720",POINT (-155.0874119 19.72321883584609),19.72321883584609,-155.0874119,0.06978176123243317
1179,I Want Ice Cream,"15-2660 Pahoa Village Rd Ste 202 Pāhoa, HI 96778",POINT (-154.95806 19.50504),19.50504,-154.95806,0.21773328470349992
1180,Cinnabon,"111 E Puainako St Ste 432 Hilo, HI 96720",POINT (-155.063918 19.69775),19.69775,-155.063918,0.048620130351180214
1181,L&L Hawaiian Barbecue,"348 Kinoole St Hilo, HI 96720",POINT (-155.08718 19.72175),19.72175,-155.08718,0.06937875815851473
1182,Whatta Waffle,"614 Kilauea Ave Hilo, HI 96720",POINT (-155.0606425 19.7006939),19.7006939,-155.0606425,0.04456872712530153
1183,Subway,"2100 D-1 Building D Kanoelehua Ave Space Space D-1, Bldg D Puainako Center Hilo, HI 96720",POINT (-155.0661941 19.6901623),19.6901623,-155.0661941,0.05372118919873476
1184,La Jefa Island Tacos,"16-1672 Keaau Pahoa Rd Keaau, HI 96749",POINT (-154.993569 19.560973),19.560973,-154.993569,0.15529540403614928
1185,Haneul Cafe,"417 Kalanikoa St Hilo, HI 96720",POINT (-155.0654354418043 19.71689969155004),19.71689969155004,-155.0654354418043,0.04730465383272476
1186,Domino’s Pizza,"315 Makaala St Ste 109 Hilo, HI 96720",POINT (-155.063457 19.701358),19.701358,-155.063457,0.04706969238582399
1187,Yum Yum Teriyaki,"111 E Puainako St Ste 568 Hilo, HI 96720",POINT (-155.064054890282 19.6970909352346),19.6970909352346,-155.064054890282,0.04897656940322363
1188,Orchidland General Store,"16-125 Orchidland Dr Keaau, HI 96749",POINT (-155.0048389 19.5524427),19.5524427,-155.0048389,0.16241029069865098
1189,Alibi Tavern,"16-566 Keaau-Pahoa Rd Keaau, HI 96749",POINT (-155.039108 19.621731),19.621731,-155.039108,0.09490256996019934
1190,Sirius Coffee,"15-2874 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.9483733 19.4945336),19.4945336,-154.9483733,0.23059562963399433
1191,Thep Thai Cuisine,"15-2714 Pahoa Village Rd Ste P1 Pahoa, HI 96778",POINT (-154.95613 19.502533),19.502533,-154.95613,0.22067891387411898
1192,Black Rock Cafe,"15-2872 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.948651 19.49493),19.49493,-154.948651,0.23013379390546865
1193,Machado Acres Park,"1622 Keone St Hilo, HI 96720",POINT (-155.08726704088022 19.67579398724363),19.67579398724363,-155.08726704088022,0.07907495309901705
1194,Bayfront Park,"1273 Kamehameha Ave Hilo, HI 96720",POINT (-155.074596405029 19.7229184018805),19.7229184018805,-155.074596405029,0.05704865749959079
1195,L&L Hawaiian Barbecue,"16-586 Old Volcano Rd Ste 104 Keaau, HI 96749",POINT (-155.0407772914131 19.622269404796207),19.622269404796207,-155.0407772914131,0.09476121810603143
1196,Liliuokalani Park and Gardens,"189 Lihiwai St Ste 151 Hilo, HI 96720",POINT (-155.06944958120584 19.72579608391994),19.72579608391994,-155.06944958120584,0.05252053376049475
1197,E Komo Mai Diner Bar & Grill,"1550 Kamehameha Ave Hilo, HI 96720",POINT (-155.06709 19.72215),19.72215,-155.06709,0.04951371909181227
1198,McDonald's,"16-565 Old Volcano Rd Keaau, HI 96749",POINT (-155.039260983467 19.6220488202064),19.6220488202064,-155.039260983467,0.09462651132662643
1199,808 LOCAL FLAVAH,"330 Kamehameha Ave Ste 102 Hilo, HI 96720",POINT (-155.0849898 19.7236213),19.7236213,-155.0849898,0.06743466513822124
1200,Keaau Filipino Food Store,"16-577 Old Volcano Rd Keaau, HI 96749",POINT (-155.03993 19.62111),19.62111,-155.03993,0.09569170217381444
1201,Muliwai Trail To Waimanu Valley,"19 E Kawili St Island of Hawaii District Office Dept of Land & Natural Resourc Hilo, HI 96720",POINT (-155.0724084 19.7039588),19.7039588,-155.0724084,0.05518428372379569
1202,Maona Food Truck,"Hilo, HI 96720",POINT (-155.08526 19.71664),19.71664,-155.08526,0.0670985843438442
1203,75 Degrees cafe,"1261 Kilauea Ave Ste 221 Hilo, HI 96720",POINT (-155.07558 19.71033),19.71033,-155.07558,0.057515186087619595
1204,New Star Bakery,"266 Makaala St Hilo, HI 96720",POINT (-155.06602 19.69877),19.69877,-155.06602,0.050277217926528776
1205,Grand Naniloa Resort Golf Club,"120 Banyan Dr Hilo, HI 96720",POINT (-155.064651 19.722764),19.722764,-155.064651,0.04721330488945178
1206,Texas Island BBQ,"15-1594 4th Ave Keaau, HI 96749",POINT (-154.9609532 19.6054621),19.6054621,-154.9609532,0.12297816386392188
1207,Hawaii Science and Technology Museum,"64 Keawe St Ste 201 Hilo, HI 96720",POINT (-155.0882231 19.726029114942275),19.726029114942275,-155.0882231,0.07099613926656084
1208,Burger King,"368A E Makaala St Hilo, HI 96720",POINT (-155.0606727 19.698912),19.698912,-155.0606727,0.04517309470795894
1209,Laniakea Cafe,"2350 Kekuanaoa St Hilo, HI 96720",POINT (-155.03948068220885 19.714766049975367),19.714766049975367,-155.03948068220885,0.02128358449073607
1210,Subway,"16-586 Old Volcano Rd P201 -203 P201 -203 Keaau, HI 96749",POINT (-155.039635 19.622353),19.622353,-155.039635,0.09441418580582346
1211,Dairy Queen/Orange Julius Treat Ctr,"111 E Puainako St Prince Kuhio Plaza (Hawa'i) Hilo, HI 96720",POINT (-155.063358 19.697399),19.697399,-155.063358,0.04821588774671313
1212,Pana'ewa Park,"100 Ohuohu St Hilo, HI 96720",POINT (-155.061891 19.69217),19.69217,-155.061891,0.048975031191380435
1213,Leleiwi Beach Park,"2300 Kalanianaole Ave Hilo, HI 96720",POINT (-155.015454283012 19.7343519247687),19.7343519247687,-155.015454283012,0.020237063393105846
1214,Baumkuchen Farm,"27-714 Ka'ie'ie Rd Papaikou, HI 96781",POINT (-155.12638 19.79175),19.79175,-155.12638,0.13304358386366325
1215,Pizza Hut,"2200 Kinoole St Hilo, HI 96720",POINT (-155.069717 19.68438),19.68438,-155.069717,0.05957451602985052
1216,Hula Lounge Lobby Bar,"93 Banyan Dr Hilo, HI 96720",POINT (-155.06499 19.72962),19.72962,-155.06499,0.049231444603481285
1217,Wai'ale Falls,"Waianuenue Ave Hilo, HI 96720",POINT (-155.1424145122506 19.71860389992004),19.71860389992004,-155.1424145122506,0.12428682381085739
1218,Zan's Grindz,"275 E Kawili St In Hilo Brewing Hilo, HI 96720",POINT (-155.0692177 19.7060705),19.7060705,-155.0692177,0.05167541553604955
1219,Mighty Sushi,"15-2660 Keaau Pahoa Rd Pahoa Marketplace Pahoa, HI 96778",POINT (-154.958946 19.508546),19.508546,-154.958946,0.21411898852909197
1220,Soontaree's Deli,"101 Aupuni St Ste 227A Hilo, HI 96720",POINT (-155.076705932617 19.7174129486084),19.7174129486084,-155.076705932617,0.05858642064271784
1221,Burger King,"580 Kilauea Ave Hilo, HI 96720",POINT (-155.08111 19.71821),19.71821,-155.08111,0.06302910193816857
1222,Colombian Snacks,"W Kawili St & W Puainako St Hilo, HI 96720",POINT (-155.08128 19.69393),19.69393,-155.08128,0.06628608555606072
1223,Hilo Ice Shave,"500 Manono St Unit 101 Hilo, HI 96720",POINT (-155.07056635522275 19.715723074073622),19.715723074073622,-155.07056635522275,0.05238347568774429
1224,Salti Gear Lemonade,"Hilo, HI 96720",POINT (-155.08186 19.71924),19.71924,-155.08186,0.0638490622686255
1225,Banzos,"15-2714 Pahoa Village Rd Unit D2 Puna Kai Shopping Center Pahoa, HI 96778",POINT (-154.9556714 19.5028467),19.5028467,-154.9556714,0.22050750616748832
1226,Pu’u ‘Ō’ō Trail,"23 State Rte 200 Hilo, HI 96720",POINT (-155.10332 19.71626),19.71626,-155.10332,0.08514035980408612
1227,@islandwoodfired,"Hilo, HI 96720",POINT (-155.08186 19.71924),19.71924,-155.08186,0.0638490622686255
1228,Kalakaua Park,"136 Kalakaua St Hilo, HI 96720",POINT (-155.088025748945 19.7250422173369),19.7250422173369,-155.088025748945,0.07064475162952778
1229,Minit Stop,"763 Leilani St Hilo, HI 96720",POINT (-155.0646999 19.70962),19.70962,-155.0646999,0.046732905791277375
1230,No. 1 Chinese Barbeque,"15-2660 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.95806 19.50504),19.50504,-154.95806,0.21773328470349992
1231,Hawaiian Airlines Premier Club,"2450 Kekuanaoa St Hilo, HI 96720",POINT (-155.039928525399 19.7152155444586),19.7152155444586,-155.039928525399,0.021745560136159553
1232,Triple Pine Pizza,"Hilo, HI 96720",POINT (-155.087936401367 19.7178401947021),19.7178401947021,-155.087936401367,0.06982393909530138
1233,Lava Shack,"15-2929 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.945870824158 19.4939796182027),19.4939796182027,-154.945870824158,0.23189199946846709
1234,Reeds Bay Beach Park,"251 Banyan Dr Hilo, HI 96720",POINT (-155.060713291168 19.7251907587488),19.7251907587488,-155.060713291168,0.043883434813113194
1235,Kohala Coffee,"15-2714 Pahoa Village Rd Ste P2 Pāhoa, HI 96778",POINT (-154.95697154381816 19.502954390608),19.502954390608,-154.95697154381816,0.22003890734893744
1236,CoMechee Iceshave,"213 Kalanianaole St Hilo, HI 96720",POINT (-155.06089002330802 19.724547957758176),19.724547957758176,-155.06089002330802,0.04390020737602882
1237,La Hiki Ola Kava Bar,"15-2950 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.945199012014 19.4937887697271),19.4937887697271,-154.945199012014,0.23228359776522126
1238,Starbucks,"381 Makaala St Safeway Hilo, HI 96720",POINT (-155.06088907 19.70063771),19.70063771,-155.06088907,0.04482068424253841
1239,Ahualani Park,"1516 Kikaha St Hilo, HI 96720",POINT (-155.0967874 19.6777939),19.6777939,-155.0967874,0.08665162274567934
1240,Hawaiian Style Pizza,"1177 Kilauea Ave Hilo, HI 96720",POINT (-155.076354 19.712087),19.712087,-155.076354,0.05819402931527984
1241,Panda Express,"376 Kilauea Ave Hilo, HI 96720",POINT (-155.08343 19.72018),19.72018,-155.08343,0.06549213539223583
1242,Big Island Coffee Roasters,"161193 Uhini Ana Rd Mountain View, HI 96771",POINT (-155.086372457672 19.5474155146485),19.5474155146485,-155.086372457672,0.18027308633346822
1243,Ricos Tacos,"Hilo, HI 96720",POINT (-155.2227874111058 19.673052809354292),19.673052809354292,-155.2227874111058,0.20870229543898097
1244,The Honey Hut,"Honomu, HI 96728",POINT (-155.1124031536816 19.869545834303118),19.869545834303118,-155.1124031536816,0.18158851218595767
1245,Singing Bridge,"Hwy 19 Hilo, HI 96720",POINT (-155.08743926265 19.7282807795582),19.7282807795582,-155.08743926265,0.0706340985645253
1246,Lava Thai Food,"Keaau, HI 96749",POINT (-155.03719116624282 19.615565780776446),19.615565780776446,-155.03719116624282,0.10054591216069363
1247,Tilt Prince Kuhio,"111 E Puainako St Hilo, HI 96720",POINT (-155.063968 19.696929),19.696929,-155.063968,0.04895246732558459
1248,L&L Hawaiian Barbecue,"15-2714 Pahoa Village Rd Ste C-1 Pahoa, HI 96778",POINT (-154.9566039047051 19.502986577418937),19.502986577418937,-154.9566039047051,0.2201105932126226
1249,Da Beans Green,"17-937 Volcano Rd Mountain View, HI 96771",POINT (-155.13381 19.52819),19.52819,-155.13381,0.2190957742736718
1250,University Heights Park,"350 Kalili St Hilo, HI 96720",POINT (-155.06671604371545 19.70554029675515),19.70554029675515,-155.06671604371545,0.04929878571989301
1251,McDonald's,"325 E Makaala St Hilo, HI 96720",POINT (-155.06195 19.69997),19.69997,-155.06195,0.04603573352492947
1252,Center Plate,"2450 Kekuanaoa St Hilo, HI 96720",POINT (-155.039638 19.714613),19.714613,-155.039638,0.021438100833504194
1253,Kalo Bombs Hawaii,"15-2874 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.94828 19.49462),19.49462,-154.94828,0.23054156807512619
1254,Pudgee Panda,"15-2714 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.95633036696162 19.502531160534264),19.502531160534264,-154.95633036696162,0.22062440446852385
1255,Hilo Breakwater,"1017 Kalanianaole Ave Hilo, HI 96720",POINT (-155.051446929574 19.7327764094219),19.7327764094219,-155.051446929574,0.038032992116018634
1256,Mo’oheau Park,"231 Kamehameha Ave Hilo, HI 96720",POINT (-155.08423325082 19.7239427292272),19.7239427292272,-155.08423325082,0.06673113418379352
1257,Smokin Okies BBQ,"Pāhoa, HI 96778",POINT (-154.89306 19.55585),19.55585,-154.89306,0.20191009221676012
1258,Naniloa Golf Course Driving Range,"120 Banyan Dr Hilo, HI 96720",POINT (-155.064653 19.722771),19.722771,-155.064653,0.047216527519035406
1259,Club Rose,"200 Kanoelehua Ave Hilo, HI 96720",POINT (-155.06459 19.72036),19.72036,-155.06459,0.046781710337004234
1260,Herbert C. Shipman Park,"Highway 11 Keaau, HI 96749",POINT (-155.042753219604 19.622094296274),19.622094296274,-155.042753219604,0.09542048317453897
1261,Greenwell Farms,"81-6581 Mamalahoa Hwy Kealakekua, HI 96750",POINT (-155.9208118160858 19.510834421479508),19.510834421479508,-155.9208118160858,0.9252585477057577
1262,Aloha Adventures,"1531-1637 Puia Rd Hilo, HI 96720",POINT (-155.1183804 19.76511007218574),19.76511007218574,-155.1183804,0.11232592120787264
1263,Kaiwiki park,"2391 Kaiwiki Rd Hilo, HI 96720",POINT (-155.13992 19.754199),19.754199,-155.13992,0.12808974374602045
1264,Starbucks,"391 Makaala St Target Hilo, HI 96720",POINT (-155.0602293 19.70092681),19.70092681,-155.0602293,0.044104247588759915
1265,Taco Bell,"326 Kilauea Ave. Hilo, HI 96720",POINT (-155.083997 19.720742),19.720742,-155.083997,0.06610924338533963
1266,Hilo Grinds,"1990 Kinoole St Ste 103 Hilo, HI 96720",POINT (-155.07050867318796 19.69050904942358),19.69050904942358,-155.07050867318796,0.05746381857960223
1267,"Paradise Meadows, South Point Road","93-2199 S Point Rd Naalehu, HI 96772",POINT (-155.662554 19.049458),19.049458,-155.662554,0.9258548654864422
1268,Amigos Cantina,"250 Keawe St Ste C Hilo, HI 96720",POINT (-155.0867954 19.7237878),19.7237878,-155.0867954,0.06924600180076708
1269,Huaka'i Guide Services,"Hilo, HI 96720",POINT (-155.0868193 19.7241106),19.7241106,-155.0868193,0.06931461707785849
1270,The Pahoa Village Museum,"15-2931 Pahoa Village Rd Pahoa, HI 96778",POINT (-154.94566 19.49416),19.49416,-154.94566,0.2317865189908626
1271,Pinky's Beach,"45 Silverton Camp Mill Rd Papaikou, HI 96781",POINT (-155.09056 19.78131),19.78131,-155.09056,0.09861892243551003
1272,Pahoa Lava Zone Museum,"15-2959 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.9449 19.49416),19.49416,-154.9449,0.23202549871798045
1273,Domino's Pizza,"15-2714 Pahoa Village Rd L-1 Puna Kai Shopping Center Pāhoa, HI 96778",POINT (-154.95626 19.50254),19.50254,-154.95626,0.2206356644978206
1274,Subway,"15-2668 Keaau-pahoa Rd Pahoa, HI 96778",POINT (-154.957179086623 19.5050871772856),19.5050871772856,-154.957179086623,0.21793296377329402
1275,Coffee Cove,"11 Silva St Hilo, HI 96720",POINT (-155.05400101453534 19.727253987840395),19.727253987840395,-155.05400101453534,0.038069740975843466
1276,Pizza Hut,"605 Laukapu St Ste 103 Hilo, HI 96720",POINT (-155.0668 19.71194),19.71194,-155.0668,0.04865522927248346
1277,Minit Stop,"16-119 Orchid Land Dr Keaau, HI 96749",POINT (-154.99342 19.55906),19.55906,-154.99342,0.1572078968039209
1278,Cupcakes by Coley,"Pahoa, HI 96778",POINT (-154.953410955654 19.5045274388715),19.5045274388715,-154.953410955654,0.21955269545594464
1279,Cajun Hideaway,"15-3033 Kauhale Rd Pahoa, HI 96778",POINT (-154.9459974 19.4936282),19.4936282,-154.9459974,0.23218651754436515
1280,Kupahua Adventures,"Pahoa, HI 96778",POINT (-154.91085 19.53879),19.53879,-154.91085,0.2057402424330486
1281,Akamai Adventure Tours & Travel,"Volcano, HI 96785",POINT (-155.23456 19.42714),19.42714,-155.23456,0.3595454048994039
1282,Hawaii island bonsai,"11-2861 Lehua St Mountain View, HI 96771",POINT (-155.067608048922 19.493753626482),19.493753626482,-155.067608048922,0.22601472210928622
1283,Hawaiian Paradise Park,"15-1570 Maku'u Dr Keaau, HI 96749",POINT (-155.040573496513 19.6230773657877),19.6230773657877,-155.040573496513,0.09392796939693138
1284,Hawaii Forest & Trail,"73-5593 Olowalu St Bldg A Kailua-Kona, HI 96740",POINT (-156.0188924 19.6914326),19.6914326,-156.0188924,1.0009515458672822
1285,Burger King,"15-1450 Kahakai Blvd Pahoa, HI 96778",POINT (-154.955040961503 19.504168341273),19.504168341273,-154.955040961503,0.21942108190935966
1286,Pohoiki,"Pāhoa, HI 96778",POINT (-154.949111938477 19.49534034729),19.49534034729,-154.949111938477,0.22960354678449857
1287,Bongo Bens,"Pahoa, HI 96778",POINT (-154.94912 19.49535),19.49535,-154.94912,0.22959191570543594
1288,Under The Bodhi Tree,"15-2714 Pahoa Village Rd D1 Pāhoa, HI 96778",POINT (-154.9556714 19.50285680011814),19.50285680011814,-154.9556714,0.22049782068172108
1289,Pizza Hut,"15-2714 Pahoa Village Rd Bldg D Unit 4 Pahoa, HI 96778",POINT (-154.95651433865743 19.502885154764204),19.502885154764204,-154.95651433865743,0.22023303606988281
1290,McDonald's,"15-2714 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.95565337312456 19.502874154476412),19.502874154476412,-154.95565337312456,0.22048629213209975
1291,Plates Of Aloha,"65-1214 Lindsay Rd Waimea, HI 96743",POINT (-155.6694085 20.0215814),20.0215814,-155.6694085,0.7200626098265247
1292,Big Island Tea,"18-2465 N Glenwood Rd Mountain View, HI 96771",POINT (-155.17742 19.50464),19.50464,-155.17742,0.26326526211926665
1293,Dj's Pizza and Wings,"15-2945 Pahoa Village Rd Pāhoa, HI 96778",POINT (-154.945297 19.494094),19.494094,-154.945297,0.23196303777633215
1294,329 Kamehameha Ave Parking,"329 Kamehameha Avenue, Hilo",POINT (-155.0850912 19.72450809999999),19.72450809999999,-155.0850912,0.06766316201889093
1295,Alamo Rent A Car Dealer,"2350 Kekuanaoa Street, Hilo",POINT (-155.039478 19.714761),19.714761,-155.039478,0.021280793466470736
1296,Banyan Drive @ Grand Naniloa Hotel,United States,POINT (-155.0650097 19.7285732),19.7285732,-155.0650097,0.04893470746139098
1297,Banyan Drive @ across Grand Naniloa Hotel,United States,POINT (-155.064857 19.728422),19.728422,-155.064857,0.048744653282411746
1298,General Parking Lot,Hilo,POINT (-155.0784885 19.7020717),19.7020717,-155.0784885,0.06151447921193656
1299,Gentry Subdivision Keo St,United States,POINT (-155.1413918 19.679235),19.679235,-155.1413918,0.12808358319999186
1300,Hilo Fine Art Center,"16-643 Kipimana Street #14, Keaau",POINT (-155.0495821 19.6348278),19.6348278,-155.0495821,0.08544527698192059
1301,Kapiolani Street @ Lanikaula Street - Across from University of Hawai'i-Hilo,United States,POINT (-155.07942 19.704466),19.704466,-155.07942,0.06200304504378936
1302,Kaumana City Ua Nahele Street,United States,POINT (-155.1837231 19.6816317),19.6816317,-155.1837231,0.16871440917433658
1303,Kawili Street @ across Hawai'i Community College,United States,POINT (-155.070719 19.70487199999999),19.70487199999999,-155.070719,0.05335681546809522
1304,Kealoha Beach Park,"1701 Kalanianaole Ave Hilo, HI 96720",POINT (-155.033601628064 19.7351520340121),19.7351520340121,-155.033601628064,0.025920181857528965
1305,Liko Lehua Cafe,"177 Kaumana Dr Hilo, HI 96720",POINT (-155.10633 19.71326),19.71326,-155.10633,0.0881340124108032
1306,Parking lot,Hilo,POINT (-155.087296 19.724665),19.724665,-155.087296,0.06986662858457071
1307,W. Kawili Street @ Waiakea High School,United States,POINT (-155.076278 19.7014538),19.7014538,-155.076278,0.059480146890694044
1308,Zone 6 Parking Lot,Hilo,POINT (-155.0815943 19.702573),19.702573,-155.0815943,0.06446813745496066
